id_jugador,id_club
75471,405
75471,873
75489,16
75489,379
75612,7633
75615,27
75615,210
75615,506
75615,1061
75615,2462
75833,210
75833,221
75833,1023
75942,221
75942,416
75942,506
76055,995
76055,1082
76061,13
76061,46
76061,683
76077,46
76100,210
76100,221
76100,614
76120,210
76120,614
76163,367
76163,368
76176,449
76191,1075
76191,2462
76277,11
76293,82
76293,273
76293,681
76293,995
76467,131
76467,1050
76467,1108
76599,3711
76608,2462
76746,1531
76746,3709
76924,683
76924,995
76924,1075
76924,4035
77001,543
77001,1237
77026,1531
77100,148
77100,583
77153,189
77153,449
77737,150
77737,543
77737,1050
77752,367
77752,1075
77757,58
77760,148
77760,371
77809,18
77825,398
77825,416
77825,800
77826,150
77826,940
77932,150
77932,1050
77932,3368
77932,3709
77966,11
77966,234
77974,931
78950,24
78959,31
78959,873
78966,31
78966,703
79027,383
79027,1237
79045,383
79294,383
79422,418
79422,583
79422,703
79422,3368
79422,7633
79522,46
79522,141
79522,244
79960,221
79960,506
79960,614
79960,720
80059,36
80197,29
80197,209
80197,762
80197,2497
80197,4035
80205,141
80205,683
80293,150
80293,1050
80293,1082
80351,430
80351,800
80444,27
80444,31
80444,46
80444,131
80444,405
80444,714
80562,720
80894,12
80894,1025
81173,15
81173,18
81173,23826
81455,12
81455,209
81455,210
81455,276
81455,416
81455,720
81455,989
81455,4035
81455,7633
81460,826
81460,1082
81512,410
81743,506
81785,16
81785,985
81789,1061
81796,237
81796,371
81796,762
81801,873
81831,371
81988,237
81988,2497
81999,24
81999,418
81999,714
81999,762
81999,940
81999,1108
82009,15
82009,162
82048,27
82048,1025
82048,1050
82070,6195
82070,23826
82105,31
82130,379
82281,720
82350,24
82389,60
82389,273
82410,234
82442,5
82442,11
82442,631
82442,1082
82442,51828
82461,60
82503,331
82503,367
82503,1108
82863,18
82873,16
82873,1237
83002,244
83430,405
83430,703
83560,449
83877,276
83983,244
84085,18
84085,368
84085,417
84085,1041
84301,273
84301,1082
84535,13
84535,189
84535,294
84535,7633
84695,141
84695,221
84695,720
84992,371
85093,383
85148,82
85148,294
85148,583
85177,31
85177,873
85177,989
85213,36
85288,150
85288,368
85288,418
85288,1049
85289,150
85289,367
85289,714
85291,449
85295,367
85314,631
85324,13
85324,405
85324,1108
85324,2497
85324,4035
85352,82
85352,449
85370,131
85370,1047
85383,1049
85383,1108
85383,12321
85528,276
85528,399
85528,410
85603,5
85603,800
85706,405
85789,18
85789,24
85791,18
85825,416
85825,430
85825,800
85864,31
85864,762
85867,16
85867,18
85906,15
85906,24
85941,281
86079,46
86079,276
86079,1025
86175,368
86202,12
86202,418
86202,631
86784,5
86784,82
86784,150
86784,383
86784,416
86792,27
86792,31
86792,46
86792,1041
86848,18
86926,5
86926,410
87210,12
87210,430
87365,189
87518,7633
87884,12
87884,6195
88049,189
88082,273
88082,3631
88103,27
88103,29
88103,162
88103,367
88103,418
88103,683
88103,720
88374,141
88542,46
88542,4035
88590,11
88590,29
88590,1049
88590,3368
88680,46
88682,5
88682,506
88682,1041
88683,5
88683,12
88683,1025
88684,15
88684,46
88755,82
88755,281
88755,631
88755,6195
88909,5
88909,276
88909,430
88971,405
89086,430
89281,189
89297,189
89297,237
89297,336
89297,1075
89297,1108
89591,60
89591,82
89650,368
89701,15
89708,15
89718,210
89718,1049
89718,6195
89726,621
89726,940
89733,418
89733,714
89733,1531
90024,681
90024,683
90368,995
90451,189
90451,1531
90451,3711
90466,29
90466,148
90660,336
90681,29
90681,281
90681,720
90681,1049
90836,703
90836,989
90836,1237
90959,141
90964,405
90964,989
90964,1237
91059,18
91059,29
91059,36
91059,985
91059,989
91317,405
91415,58
91716,276
91716,506
91716,1025
91845,15
91845,148
91845,51828
91849,16
91849,58
91849,368
91854,399
91854,543
91970,46
91970,410
91970,430
91970,506
91970,631
91970,800
92141,12
92141,265
92164,58
92164,2282
92469,762
92469,989
92571,379
92572,873
92572,989
92693,189
92693,244
92693,1531
92693,3631
92701,124
92701,281
92701,683
92701,714
92738,82
92738,399
92842,610
92899,336
92899,410
92899,610
92947,131
92947,368
92947,714
92947,940
93081,383
93081,610
93128,631
93128,6195
93142,1108
93178,1023
93178,2407
93604,60
93690,244
93690,826
93704,13
93704,82
93704,399
93707,60
93720,11
93720,1041
93732,273
93732,1061
93732,11141
93740,23826
93763,60
93795,294
93795,714
93795,762
93795,940
93844,16
93905,29
93922,16
93922,24
93935,368
93935,3709
93936,331
93936,714
93936,1108
94005,11
94005,244
94005,800
94199,18
94199,36
94199,82
94199,141
94201,82
94304,331
94307,58
94307,265
94307,294
94308,368
94308,714
94529,5
94529,12
94529,162
94880,3711
95142,336
95424,5
95424,148
95424,281
95424,405
95435,399
95435,873
95438,46
95438,800
95641,150
95641,331
95641,1108
95732,131
95732,210
95732,714
95810,13
95810,148
95810,281
95810,762
95976,399
95976,873
95976,1148
96167,18
96167,24
96167,610
96167,6195
96255,614
96255,1050
96313,614
96341,12
96341,29
96341,46
96341,58
96341,631
96341,985
96341,6195
96454,383
96454,2282
96533,683
96533,995
96630,12
96754,5
96754,12
96754,31
96754,276
96754,631
96828,379
96828,416
96828,506
96828,800
96828,1049
98249,24
98249,150
98249,1108
98322,368
98322,418
98322,1049
98322,1050
98512,449
98547,1075
98596,234
98596,281
98596,371
98596,940
98596,1108
98888,276
99180,1025
99186,36
99227,5
99227,12
99254,398
99254,430
99254,6195
99327,416
99331,18
99343,189
99343,583
99343,621
99343,985
99352,150
99352,681
99353,681
99353,1049
99353,3709
99353,12321
99397,399
99397,703
99397,762
99439,199
99922,16
99922,131
99922,150
99922,449
100001,209
100091,199
100091,221
100091,1023
100131,150
100131,336
100131,4035
100399,15
100399,234
100722,237
100986,16
100986,449
100986,583
100986,1082
100986,2282
101118,13
101118,29
101118,150
101118,367
101118,399
101213,379
101294,221
101469,199
101469,221
101500,410
101500,2282
101682,543
101682,931
101682,989
102017,11
102017,276
102017,614
102017,631
102017,6195
102146,714
102146,1531
102192,141
102192,398
102192,416
102192,449
102226,16
102226,18
102226,58
102226,383
102226,826
102258,405
102423,13
102423,714
102423,3709
102427,31
102427,336
102558,583
102740,210
102744,294
102744,368
102744,714
102744,995
102744,1082
103146,2462
103246,210
103381,221
103381,683
103381,720
103427,12
103427,931
103427,985
103565,273
103890,189
103890,367
103916,210
103916,221
103916,6195
104124,379
104124,703
104223,234
104223,2282
104466,336
104505,221
104505,614
104505,1023
104597,58
104597,410
104752,12
104752,683
104752,6195
105456,210
105470,12
105470,31
105521,16
105521,368
105521,398
105521,416
105521,506
105521,1025
105888,189
105888,2407
105899,368
106032,221
106076,221
106076,1023
106676,1148
106837,36
106837,367
106837,720
106872,18
106987,16
106987,27
106987,985
106987,23826
107010,13
107010,281
107010,430
107010,449
107775,24
108354,244
108354,405
108354,873
108390,13
108390,418
108390,631
108484,276
108484,410
108601,234
108601,1148
108725,399
108725,703
108725,762
108725,1237
108878,371
108880,82
109038,12
109038,46
109038,199
109038,221
109217,449
109256,24
109256,141
109256,294
109256,430
109256,681
109256,940
110036,60
110078,417
110078,720
110078,2462
110366,189
110668,399
110668,2282
110708,623
110858,449
110858,543
110858,989
110864,405
110864,543
110864,873
110864,985
110923,506
110925,714
110925,1025
110928,46
110928,1025
111038,58
111038,162
111038,995
111039,46
111039,1025
111039,1041
111051,162
111051,417
111051,826
111053,265
111058,417
111058,1082
111078,623
111078,23826
111082,367
111082,1050
111082,3711
111195,610
111195,1237
111196,46
111196,234
111196,398
111227,5
111227,800
111275,24
111275,265
111275,383
111376,58
111376,23826
111422,583
111422,931
111455,11
111455,15
111455,18
111508,3709
111524,430
111627,703
111627,1082
111630,12
111630,148
111630,209
111630,368
111819,11
111819,131
111819,430
111819,506
111819,989
111819,1049
111828,1075
111873,11
111873,405
111873,543
111873,3709
111893,1025
111893,1061
111961,5
111961,31
111961,368
112052,234
112052,720
112062,221
112302,209
112302,410
112302,506
112343,800
112343,1025
112343,6195
112465,12
112465,141
112465,683
112465,720
112465,995
112515,131
112515,418
112515,430
112515,631
112515,940
112541,15
112930,58
112988,11
112988,46
112988,336
112988,931
112990,336
113036,1148
113045,13
113045,150
113045,265
113045,416
113045,1531
113045,3709
113133,150
113133,209
113133,430
113358,58
113358,995
113586,199
113586,449
113586,2462
113707,244
113707,683
113707,762
113707,1082
114060,331
114060,3709
114090,543
114093,281
114093,703
114514,614
114937,210
114937,1023
115333,12321
115382,199
115382,410
115382,683
115507,209
115507,276
115507,281
115507,367
115507,1049
115763,16
115763,141
115763,276
116163,189
116648,281
116648,631
116648,931
117432,82
117586,141
117674,82
117996,985
118284,1041
118287,162
118287,430
118287,1041
118397,27
118534,29
118534,985
118689,12
118689,506
118689,800
118689,6195
118732,58
118732,237
118732,826
118847,15
118847,24
118997,331
118997,621
118997,1050
118997,3368
119031,24
119031,141
119085,294
119115,430
119115,1025
119150,449
119164,46
119164,336
119164,800
119164,1237
119211,15
119211,27
119213,506
119213,800
119213,1531
119228,368
119228,410
119228,430
119228,800
119229,4035
119235,5
119235,368
119235,1050
119235,2282
119269,29
119269,371
119269,931
119269,1237
119277,82
119296,15
119296,16
119296,27
119296,31
119296,506
119333,210
119333,614
119434,265
119905,940
120095,368
120095,720
120095,873
120095,3368
120205,60
120443,13
120443,15
120443,336
120443,383
120504,1148
120565,1148
120629,379
120629,418
120629,583
120629,826
120629,931
120629,1050
120630,36
120630,379
120630,683
120977,371
121257,29
121257,399
121257,1148
121279,148
121279,405
121280,31
121280,148
121324,873
121324,1148
121333,399
121385,762
121477,379
121477,543
121483,13
121483,294
121985,12
121985,46
121985,6195
121988,2462
122043,13
122043,720
122043,4035
122077,336
122077,703
122116,1082
122153,506
122153,985
122155,150
122155,210
122155,221
122155,418
122155,543
122155,681
122421,383
122675,148
122721,11
122721,989
122721,1148
122797,417
122797,995
123261,148
123261,6195
123275,931
123349,336
123349,383
123349,610
123349,931
123609,3711
123609,4035
123682,379
123682,762
123682,989
123742,1025
124028,1075
124028,1082
124260,3711
124410,23826
124419,265
124419,294
124419,368
124419,703
124419,762
124502,16
124502,18
124502,60
124550,294
124550,543
124555,46
124555,416
124555,430
124559,46
124559,416
124559,11141
124715,416
124715,6195
124732,82
124732,294
124769,276
124769,506
124873,383
124873,610
124873,1148
124883,610
124883,2282
124884,405
124902,430
124983,29
125019,46
125019,189
125019,294
125019,3709
125020,800
125103,16
125165,368
125165,720
125165,2407
125250,2407
125250,4035
125314,399
125314,416
125314,1148
125409,543
125513,199
125614,2282
125714,15
125714,60
125714,1148
125735,367
125781,13
125781,131
125781,681
125858,15
125858,141
125868,873
125868,1082
126014,405
126214,18
126281,623
126321,11
126321,379
126321,703
126360,265
126360,683
126414,5
126414,15
126414,46
126422,29
126422,410
126422,6195
126540,131
126540,1041
126540,1082
126552,995
126557,826
126656,6195
126664,12
126664,29
126664,131
126664,405
126664,583
126664,1082
126665,29
126665,405
126665,583
126665,1082
126673,1025
126673,1082
126687,162
126687,276
126687,417
126687,430
126687,995
126699,273
126710,162
126710,583
126710,931
126711,162
126711,430
126711,1082
126711,6195
126716,16
126716,131
126716,1049
126716,1050
126716,3709
126719,27
126719,294
126719,583
126719,1049
126719,1050
126719,3709
126729,131
126729,398
126737,150
126737,681
126737,3709
126751,237
126751,621
127032,141
127032,148
127032,583
127032,703
127032,826
127032,1050
127048,141
127048,150
127048,244
127048,683
127048,1050
127076,82
127108,367
127108,762
127108,1050
127108,1108
127108,12321
127142,150
127142,273
127142,1082
127160,148
127160,583
127181,13
127181,162
127181,714
127181,931
127187,29
127187,273
127189,13
127189,46
127189,162
127189,244
127189,368
127189,826
127189,1049
127202,58
127202,703
127202,762
127554,367
127573,383
127610,273
127610,336
127822,294
127987,405
127987,1049
127987,1531
128105,58
128219,1050
128219,1531
128219,3368
128220,31
128220,368
128220,398
128223,5
128223,13
128223,141
128223,418
128223,506
128223,631
128223,1047
128229,985
128229,989
128488,367
128897,1148
128899,124
128899,399
128899,873
128899,985
128900,631
128900,703
128900,931
128900,6195
128901,29
128901,31
128901,543
128905,631
128905,1148
128906,1148
128907,379
128907,398
128907,985
128912,31
128969,11
128969,12
128969,681
128969,826
128969,1049
128969,1237
128969,2282
128969,3368
129049,543
129129,36
129129,210
129129,221
129444,714
129444,6195
129444,12321
129473,46
129473,131
129473,583
129473,681
129473,940
129476,5
129476,29
129476,131
129476,368
129476,410
129505,931
129505,1148
129554,234
129554,610
129586,720
129586,995
129588,58
129588,416
129604,36
129604,399
129670,1075
129674,16
129674,371
129674,3368
129688,11
129688,234
129693,3709
129990,449
129990,610
129990,720
130108,683
130108,703
130108,931
130164,29
130353,265
130360,5
130360,276
130360,416
130360,1025
130360,1047
130360,6195
130365,5
130365,12
130365,583
130365,1049
130394,5
130485,1047
130756,244
130756,367
130756,720
130765,371
131075,5
131075,46
131075,398
131090,36
131090,681
131090,714
131090,720
131090,3631
131093,2407
131093,4035
131101,199
131101,221
131101,40058
131102,46
131102,131
131102,940
131102,1049
131163,1075
131218,209
131225,610
131225,1041
131248,11
131248,150
131248,336
131248,683
131248,1050
131248,2407
131275,3709
131275,12321
131505,294
131505,399
131505,418
131505,1049
131506,13
131506,399
131506,3709
131506,12321
131589,244
131694,12321
131709,398
131709,449
131758,931
131789,31
131951,276
131951,410
131978,29
131978,399
131978,405
131978,417
131978,631
131996,405
131996,610
131996,631
131996,1041
131996,1050
132098,27
132098,148
132553,2282
133179,800
133794,1108
133794,3711
133964,6195
133964,11141
134270,762
134270,931
134270,1237
134294,31
134294,379
134294,405
134294,989
134424,985
134425,11
134425,31
134425,281
134425,631
134497,13
134497,331
134497,2497
134602,720
134602,1075
134883,416
134883,800
134883,1047
134936,150
134936,336
134936,418
134936,583
134999,234
135038,703
135057,199
135057,294
135057,336
135082,209
135082,294
135082,2407
135082,7633
135208,150
135208,398
135208,417
135343,762
135490,1041
135492,150
135492,583
135492,995
135617,1041
135617,1082
135853,209
135853,379
135853,2462
136111,506
136111,683
136401,543
136401,1148
136610,631
136610,995
136647,265
136834,383
137174,331
137174,367
137174,368
137174,2497
137174,7633
137326,58
137576,2282
137616,449
137616,940
137616,3709
137648,265
137745,543
137745,1041
138141,614
138783,405
138783,1148
138803,150
138803,2497
138803,3709
138927,15
138927,418
139173,762
139208,31
139208,371
139279,995
139336,336
139336,1075
139395,336
139395,1075
139396,36
139396,141
139396,294
139396,336
139396,383
139396,681
139396,683
139396,1075
139396,23826
139449,150
139449,221
139449,614
139494,4035
139503,29
139503,36
139503,379
139503,4035
139607,449
139607,1075
140032,294
140032,683
140436,714
140579,15
140579,18
140682,210
140682,614
140757,46
140757,276
140757,1025
140757,1047
140776,13
140776,162
140803,995
140803,2282
140804,58
140804,398
140811,614
141050,583
141050,720
141103,2407
141103,4035
141350,58
141350,124
141350,399
141573,543
141573,631
141573,1148
141660,379
141660,703
141660,985
141660,1237
141828,58
141828,995
141834,131
141834,150
141834,430
141834,720
141834,51828
141835,714
141835,3709
142021,237
142021,714
142021,1041
142031,24
142031,237
142031,418
142031,1531
142310,543
142310,703
142310,720
142310,1075
142419,331
142419,681
142419,940
143029,60
143029,294
143029,3709
143045,683
143424,11
143424,31
143559,237
143559,281
143559,430
143812,46
143812,398
143812,430
143891,16
143891,60
143891,82
144028,11
144028,1237
144143,6195
144303,31
144303,36
144303,58
144303,294
144303,336
144303,449
144303,931
144789,199
145115,398
145400,210
145466,623
145466,931
145581,416
145602,294
145602,2282
145602,3631
145602,7633
145707,221
145707,281
145707,418
145707,506
145707,614
145707,720
145769,150
145769,331
145769,1531
145769,3368
145838,58
145838,51828
145866,368
145988,141
145988,873
145988,985
145988,1041
146155,294
146164,36
146164,873
146227,131
146227,610
146227,1049
146258,24
146258,383
146258,762
146310,31
146367,199
146367,209
146367,221
146367,2462
146690,265
146714,273
146752,12
146752,276
146795,762
146795,989
146844,931
146854,162
146854,368
147034,5
147034,383
147034,631
147043,36
147043,1082
147051,383
147051,23826
147128,189
147128,294
147266,124
147266,3711
147266,4035
147361,221
147361,1023
147396,210
147396,221
147396,6195
147487,720
147846,162
147846,383
148153,1237
148252,703
148252,800
148252,1025
148262,762
148365,2282
148367,430
148367,1148
148368,5
148368,31
148368,82
148368,703
148368,1082
148372,58
148376,931
148396,58
148396,336
148396,1082
148396,2282
148396,3709
148455,12
148455,31
148455,430
148455,631
148489,720
148489,2282
148657,631
148657,931
148666,210
148666,336
148666,410
148666,714
148666,1025
148666,3709
148713,2407
148713,4035
148751,12
148751,221
148751,416
148751,449
148928,13
148928,367
148928,368
148928,614
148928,631
148967,15
148967,931
149231,1531
149237,703
149237,931
149237,1237
149393,221
149446,430
149498,11
149498,13
149498,1049
149498,1050
149577,199
149577,210
149577,614
149716,162
149716,294
149716,543
149716,931
149716,1082
149729,46
149729,294
149729,336
149729,379
149752,265
149752,430
149752,449
149752,1023
149829,36
150601,40058
152642,703
152651,162
152651,234
152651,931
152733,60
152963,60
153084,27
153238,367
153238,1049
153427,294
153427,367
153427,985
153582,2282
153664,16
153905,210
153905,221
155025,124
155025,294
155025,720
155395,150
155395,1075
156501,13
156501,199
156501,703
156501,720
156617,46
156618,58
156618,1148
156941,124
156941,449
156990,27
157036,294
157036,1075
157160,58
157368,31
157368,703
157368,873
157490,24
157490,931
157495,162
157495,244
157495,281
157501,5
157501,273
157501,416
157506,371
157506,873
157506,1148
157507,276
157507,416
157507,417
157507,800
157509,29
157509,379
157509,631
157535,683
157535,703
157539,683
157635,23826
157672,379
158623,703
158623,931
158770,1108
158770,4035
158791,331
158791,3368
158791,3709
158863,131
158863,621
158863,681
159088,15
159142,1049
159142,1075
159372,221
159372,379
159372,398
159372,720
159372,1023
159471,11
159471,27
159622,58
159622,995
159668,234
159773,3711
159844,24
159844,23826
159883,276
159883,1047
159902,1047
159908,141
159908,449
160217,368
160217,7633
160222,58
160222,234
160285,16
160344,1047
160438,11
160668,124
160938,24
160938,60
160938,1047
160943,24
160968,27
160968,23826
161011,24
161011,36
161011,506
161056,27
161056,23826
161869,29
161869,162
161869,1082
162029,13
162029,31
162029,244
162029,762
162029,940
162038,294
162038,367
162038,418
162038,714
162056,3368
162074,150
162074,714
162074,940
162569,416
162569,69261
162571,265
162571,449
162883,221
162959,273
162959,506
162959,610
162961,12
162961,276
163222,12
163568,273
163568,416
163568,1025
163568,1047
163639,276
163639,430
163656,124
163656,1237
163738,1148
163744,989
164055,940
164055,12321
164230,11141
164292,1050
164292,2497
164705,1075
164770,418
164770,826
164770,985
164770,1047
164771,12
164771,244
164771,405
164771,430
164771,995
164771,1041
164912,583
164912,826
165007,11
165007,131
165007,281
165007,368
165007,714
165007,940
165007,1050
165007,1108
165012,141
165012,418
165361,2407
165383,720
165383,1023
165383,2462
165467,367
165467,1049
165513,800
165793,31
165793,162
165895,46
165895,6195
165900,12
165900,276
165900,1025
166237,12
166237,189
166237,506
166237,583
166240,383
166240,1237
166601,16
166601,27
166677,237
166677,714
166677,12321
166683,367
166683,714
166683,1108
166683,12321
167268,985
167291,294
167291,2462
167329,18
167329,383
167329,417
167329,1041
167721,150
167721,331
167724,210
167724,1023
167724,2462
167727,12
167727,294
167727,416
167727,430
167727,1047
167798,940
167799,27
167799,148
167799,244
167850,13
167850,131
167850,199
167850,383
167850,985
167850,1041
167895,800
167895,1025
168063,265
168156,371
168156,2282
168157,58
168157,405
168157,543
168157,2497
168157,6195
168408,762
168543,15
168959,940
168959,3368
169052,199
169052,210
169052,410
169092,405
169801,931
169880,6195
170100,1061
170321,762
170463,36
170463,82
170463,162
170463,826
170472,273
170472,1049
170472,3709
170481,398
170527,148
170527,631
170527,23826
170544,417
170646,58
170646,237
170646,368
170646,405
170838,12
170838,36
170895,36
170895,141
170895,683
170895,1531
170927,24
170927,36
170929,762
170929,826
170934,141
170934,244
170934,417
170934,506
170934,543
170934,931
170953,417
170966,826
170986,16
170986,27
171167,368
171209,18
171209,24
171399,416
171424,281
171679,13
171679,148
171679,543
172015,418
172015,714
172015,1108
172142,683
172142,720
172142,3368
173405,265
173491,15
173504,29
173504,1148
173573,265
173859,12
173859,416
173859,631
173859,800
173900,162
173900,294
173900,399
173900,543
173900,1049
174094,244
174094,405
174094,417
174196,683
174196,826
174570,614
174694,162
174694,281
174694,368
174694,417
174694,683
174694,1075
174694,1082
174835,399
174835,614
174835,995
174842,683
174842,703
174915,36
174915,58
174915,162
174915,336
174915,762
174915,1041
175169,29
175169,265
175323,714
175323,2282
175323,3368
175383,294
175446,543
175446,940
175446,1108
175449,331
175449,1050
175449,3709
175639,244
175639,417
175639,826
175722,27
175722,148
175722,162
175722,336
175792,15
175792,199
175792,383
176139,1025
176140,5
176140,210
176140,1108
176485,24
176485,631
176485,931
176485,1075
176514,430
176553,281
176553,621
176927,3711
176927,7633
176961,141
176961,449
177009,221
177009,614
177031,141
177046,714
177046,1108
177046,7633
177065,141
177065,1237
177476,281
177476,631
177476,989
177547,610
177547,1075
177680,199
177680,221
177680,3711
177779,60
177847,16
177847,368
177847,681
177847,985
177859,31
177859,336
177859,405
177907,985
178313,162
178313,1082
178322,449
178425,621
178425,683
178459,23826
178469,2282
178614,141
178614,417
178614,931
178781,3711
178940,199
178940,2462
178984,1023
179184,16
179184,24
179184,36
179184,141
179184,244
179184,631
179184,873
179184,1049
179308,336
179481,683
179643,60
179860,265
179860,336
179860,1075
179895,398
179896,58
179896,367
180337,12
180337,15
181112,131
181136,46
181136,410
181136,6195
181375,16
181375,24
181375,379
181375,610
181378,273
181378,417
181380,379
181380,683
181382,995
181477,714
181547,24
181547,683
181547,720
181547,940
181579,379
181579,703
181687,148
181767,12
181767,199
181767,583
181778,12
181778,221
181778,244
181778,379
181778,631
181778,1041
181781,543
181781,703
182201,36
182201,405
182323,995
182381,368
182381,610
182395,141
182573,234
182573,265
182574,234
182579,244
182579,281
182579,368
182579,383
182581,234
182581,265
182581,714
182618,5
182618,162
182618,273
182618,631
182618,6195
182688,265
182688,449
182688,683
182712,27
182712,46
182712,131
182712,281
182712,294
182712,506
182712,1049
182722,294
182722,610
182875,995
182875,2282
182877,162
182877,368
182877,985
182877,1041
182889,417
182889,826
182889,995
182891,58
182891,162
182893,273
182893,410
182893,826
182893,931
182894,29
182894,449
182894,826
182894,995
182904,13
182904,131
182904,148
182904,368
182904,405
182906,5
182906,583
182906,1082
182913,244
182913,506
182913,583
182916,273
182916,826
182923,449
182923,610
182923,1025
182923,2282
182932,29
182932,46
182932,610
182963,367
183031,416
183031,995
183120,2282
183288,985
183293,124
183293,399
183293,985
183293,989
183299,405
183302,989
183318,703
183318,762
183321,82
183321,762
183321,931
183334,399
183334,703
183334,873
183383,58
183647,244
183647,714
183647,1050
183720,29
183720,383
183720,405
183720,610
183720,1082
183780,82
184528,762
184528,1025
184573,294
184573,985
184672,162
184672,1531
184767,237
184767,1108
184816,683
184816,1075
184892,244
184892,410
184892,762
184892,826
184894,46
184894,430
184922,623
184935,583
184935,995
185012,2407
185012,4035
185077,18
185077,60
185245,714
185593,12
185593,276
185593,410
186172,703
186186,931
186368,18
186368,46
186368,294
186368,416
186368,762
186590,29
186590,281
186644,371
186862,714
186862,1531
186862,3711
186901,931
186922,2462
187105,610
187245,610
187245,1025
187309,3711
187309,7633
187491,383
187492,15
187492,16
187530,237
187530,683
187587,5
187587,24
187587,276
187587,430
187587,23826
187718,1041
187718,2282
187847,36
187847,683
187847,1041
187847,1082
188077,371
188077,989
188157,368
188157,430
188157,3709
188157,12321
188180,265
188651,1108
188838,150
188838,3368
188838,3709
188854,1050
188888,681
188911,720
189014,51828
189070,399
189070,703
189411,1023
189418,210
189441,5
189441,162
189441,209
189441,244
189441,368
189441,610
189441,2407
189453,12
189453,189
189453,336
189453,3709
189458,221
189458,367
189458,1075
189458,3709
189744,162
189744,273
189895,51828
190185,336
190263,237
190284,60
190393,27
190393,1041
190685,27
190685,244
190780,995
190831,60
191056,244
191056,273
191056,703
191056,826
191217,11
191217,131
191217,150
191217,336
191391,449
191422,16
191422,18
191422,24
191422,1237
191614,36
191614,985
191830,3631
191891,15
191891,244
191891,506
191891,610
191891,6195
191987,131
191987,234
191987,449
191987,995
191987,1082
192009,367
192009,621
192080,762
192279,11
192279,418
192279,621
192279,631
192279,989
192409,449
192557,371
192565,27
192565,141
192565,281
192616,244
192635,18
192638,800
192735,610
192735,940
192735,6195
192736,621
192765,148
192875,410
193004,16
193033,18
193033,60
193081,336
193082,15
193082,294
193098,150
193098,237
193098,367
193098,405
193098,703
193098,1531
193098,12321
193116,405
193303,1075
193469,405
193469,683
193469,2282
193515,720
193515,3368
193592,11
193592,58
193768,189
193768,265
193782,15
193782,24
193782,209
193784,331
193784,714
193784,1531
193784,3368
193784,12321
193830,336
193830,1075
193867,276
193867,371
193900,16
193900,24
193938,1108
194460,417
194460,931
194638,82
195004,210
195004,614
195171,5
195171,1049
195171,1050
195246,16
195246,60
195488,148
195488,367
195488,931
195488,1531
195488,12321
195605,281
195605,367
195633,399
195652,31
195652,989
195736,610
195778,27
195778,162
195810,398
195906,371
195906,379
196095,24
196095,60
196095,82
196095,294
196227,449
196231,18
196357,15
196357,27
196435,371
196435,703
196435,985
196522,762
196522,873
196524,36
196524,141
196792,16
196792,18
196792,294
196813,24
196829,58
196829,234
196829,237
196834,24
196948,18
196948,131
196948,631
197126,331
197126,621
197135,681
197170,449
197300,430
197300,506
197300,1025
197300,11141
197470,5
197470,800
197471,46
197471,800
197473,800
197473,6195
197602,336
197602,683
197602,720
197602,1050
197642,11
197642,610
197642,703
197642,1082
197642,1148
197642,1237
197693,631
197693,1148
197751,1047
198006,931
198008,5
198008,24
198008,368
198008,681
198008,720
198008,1531
198008,23826
198067,124
198067,276
198067,1025
198086,12
198087,12
198116,46
198116,276
198358,543
198516,703
198589,399
198589,449
198589,631
198709,273
198709,40058
199248,5
199248,12
199248,294
199248,800
199258,5
199258,800
199258,6195
199316,141
199321,244
199321,940
199369,29
199369,131
199369,368
199369,681
199369,3709
199527,762
199559,69261
199733,398
199733,430
199953,399
199953,449
199976,5
199976,430
199976,800
200056,398
200056,6195
200188,416
200194,506
200194,1025
200512,27
200512,31
200777,148
200777,1148
201311,15
201311,58
201574,281
201574,703
201737,60
201737,371
202228,148
202278,273
202318,12321
202591,15
202591,162
202591,23826
202788,124
202886,5
202886,631
202886,873
202886,931
202979,276
202984,368
203026,31
203043,237
203043,1531
203123,18
203348,58
203348,244
203348,720
203348,762
203357,383
203378,58
203378,383
203378,1049
203394,398
203394,614
203394,931
203394,985
203394,1049
203412,449
203412,800
203460,29
203460,281
203460,405
203496,150
203496,1041
203507,273
203746,162
203746,826
203853,11
203853,281
203853,383
203938,610
204047,449
204069,36
204069,46
204069,583
204102,1050
204103,131
204103,405
204103,543
204103,931
204176,141
204198,543
204201,141
204294,1148
205004,234
205004,383
205006,12
205006,234
205006,383
205503,368
205503,1082
205562,13
205562,162
205562,12321
205569,3368
205657,11
205927,36
205938,5
205938,162
205938,800
205938,1531
205940,58
205940,416
205940,430
205940,506
206040,13
206040,294
206040,543
206040,931
206040,3631
206050,12
206050,506
206225,11
206225,762
206386,12
206386,15
206386,265
206717,2282
206734,2282
206746,610
206746,931
206746,1041
206843,294
206947,367
206947,681
207014,873
207015,36
207015,148
207015,2407
207302,237
207302,368
207302,583
207302,931
207715,46
207715,1025
207834,13
207834,368
207834,12321
207877,244
207877,800
207917,31
207917,368
207917,1047
207917,1050
207924,367
207924,931
207924,940
207924,12321
207929,29
207929,148
207929,1047
208166,265
208166,430
208244,29
208552,2282
208681,36
208681,199
208681,221
208681,614
208690,46
208848,141
209019,58
209212,1237
209513,720
209513,3631
209513,3711
210178,11
210178,237
210178,410
210178,430
210178,614
210178,12321
210363,276
210363,995
210747,36
210747,199
210747,221
210747,265
210747,614
211072,336
